sample_id,fruit_id,split,seq_len,session_id,start_index,start_timestamp,end_timestamp,target_rul_hours,image_paths,temperature_seq,humidity_seq,temp_missing_seq,humidity_missing_seq,gap_hours_max,gap_hours_mean,elapsed_hours_end
F03_s00_0226,F03,train,8,0,226,2026-03-19 16:45:00,2026-03-19 17:38:00,50.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_16-45-09_frame-71_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_16-53-09_frame-72_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-00-09_frame-73_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-08-09_frame-74_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-15-09_frame-75_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png')","(21.299999237060547, 20.0, 20.5, 21.899999618530273, 24.200000762939453, 23.700000762939453, 20.399999618530273, 24.799999237060547)","(60.0, 68.0, 69.0, 60.0, 61.0, 65.0, 69.0, 66.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.2
F03_s00_0227,F03,train,8,0,227,2026-03-19 16:53:00,2026-03-19 17:45:00,50.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_16-53-09_frame-72_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-00-09_frame-73_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-08-09_frame-74_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-15-09_frame-75_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png')","(20.0, 20.5, 21.899999618530273, 24.200000762939453, 23.700000762939453, 20.399999618530273, 24.799999237060547, 23.700000762939453)","(68.0, 69.0, 60.0, 61.0, 65.0, 69.0, 66.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.316666666666666
F03_s00_0228,F03,train,8,0,228,2026-03-19 17:00:00,2026-03-19 17:53:00,50.12,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-00-09_frame-73_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-08-09_frame-74_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-15-09_frame-75_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png')","(20.5, 21.899999618530273, 24.200000762939453, 23.700000762939453, 20.399999618530273, 24.799999237060547, 23.700000762939453, 24.899999618530273)","(69.0, 60.0, 61.0, 65.0, 69.0, 66.0, 68.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.45
F03_s00_0229,F03,train,8,0,229,2026-03-19 17:08:00,2026-03-19 18:00:00,50.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-08-09_frame-74_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-15-09_frame-75_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png')","(21.899999618530273, 24.200000762939453, 23.700000762939453, 20.399999618530273, 24.799999237060547, 23.700000762939453, 24.899999618530273, 20.899999618530273)","(60.0, 61.0, 65.0, 69.0, 66.0, 68.0, 68.0, 69.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.566666666666666
F03_s00_0230,F03,train,8,0,230,2026-03-19 17:15:00,2026-03-19 18:08:00,49.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-15-09_frame-75_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png')","(24.200000762939453, 23.700000762939453, 20.399999618530273, 24.799999237060547, 23.700000762939453, 24.899999618530273, 20.899999618530273, 23.200000762939453)","(61.0, 65.0, 69.0, 66.0, 68.0, 68.0, 69.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.7
F03_s00_0231,F03,train,8,0,231,2026-03-19 17:23:00,2026-03-19 18:15:00,49.75,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-23-09_frame-76_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png')","(23.700000762939453, 20.399999618530273, 24.799999237060547, 23.700000762939453, 24.899999618530273, 20.899999618530273, 23.200000762939453, 21.600000381469727)","(65.0, 69.0, 66.0, 68.0, 68.0, 69.0, 63.0, 62.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.816666666666666
F03_s00_0232,F03,train,8,0,232,2026-03-19 17:30:00,2026-03-19 18:23:00,49.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-30-09_frame-77_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png')","(20.399999618530273, 24.799999237060547, 23.700000762939453, 24.899999618530273, 20.899999618530273, 23.200000762939453, 21.600000381469727, 24.5)","(69.0, 66.0, 68.0, 68.0, 69.0, 63.0, 62.0, 65.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,29.95
F03_s00_0233,F03,train,8,0,233,2026-03-19 17:38:00,2026-03-19 18:30:00,49.5,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-38-09_frame-78_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png')","(24.799999237060547, 23.700000762939453, 24.899999618530273, 20.899999618530273, 23.200000762939453, 21.600000381469727, 24.5, 22.200000762939453)","(66.0, 68.0, 68.0, 69.0, 63.0, 62.0, 65.0, 60.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.066666666666666
F03_s00_0234,F03,train,8,0,234,2026-03-19 17:45:00,2026-03-19 18:38:00,49.37,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-45-10_frame-79_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png')","(23.700000762939453, 24.899999618530273, 20.899999618530273, 23.200000762939453, 21.600000381469727, 24.5, 22.200000762939453, 23.0)","(68.0, 68.0, 69.0, 63.0, 62.0, 65.0, 60.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.2
F03_s00_0235,F03,train,8,0,235,2026-03-19 17:53:00,2026-03-19 18:45:00,49.25,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_17-53-10_frame-80_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png')","(24.899999618530273, 20.899999618530273, 23.200000762939453, 21.600000381469727, 24.5, 22.200000762939453, 23.0, 23.0)","(68.0, 69.0, 63.0, 62.0, 65.0, 60.0, 63.0, 67.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.316666666666666
F03_s00_0236,F03,train,8,0,236,2026-03-19 18:00:00,2026-03-19 18:53:00,49.12,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-00-10_frame-81_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-53-10_frame-88_F03.png')","(20.899999618530273, 23.200000762939453, 21.600000381469727, 24.5, 22.200000762939453, 23.0, 23.0, 23.100000381469727)","(69.0, 63.0, 62.0, 65.0, 60.0, 63.0, 67.0, 61.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.45
F03_s00_0237,F03,train,8,0,237,2026-03-19 18:08:00,2026-03-19 19:00:00,49.0,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-08-10_frame-82_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-53-10_frame-88_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-00-10_frame-89_F03.png')","(23.200000762939453, 21.600000381469727, 24.5, 22.200000762939453, 23.0, 23.0, 23.100000381469727, 20.799999237060547)","(63.0, 62.0, 65.0, 60.0, 63.0, 67.0, 61.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.566666666666666
F03_s00_0238,F03,train,8,0,238,2026-03-19 18:15:00,2026-03-19 19:08:00,48.87,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-15-10_frame-83_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-53-10_frame-88_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-00-10_frame-89_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-08-10_frame-90_F03.png')","(21.600000381469727, 24.5, 22.200000762939453, 23.0, 23.0, 23.100000381469727, 20.799999237060547, 24.700000762939453)","(62.0, 65.0, 60.0, 63.0, 67.0, 61.0, 68.0, 63.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.7
F03_s00_0239,F03,train,8,0,239,2026-03-19 18:23:00,2026-03-19 19:15:00,48.75,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-23-10_frame-84_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-53-10_frame-88_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-00-10_frame-89_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-08-10_frame-90_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-15-10_frame-91_F03.png')","(24.5, 22.200000762939453, 23.0, 23.0, 23.100000381469727, 20.799999237060547, 24.700000762939453, 20.799999237060547)","(65.0, 60.0, 63.0, 67.0, 61.0, 68.0, 63.0, 68.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.816666666666666
F03_s00_0240,F03,train,8,0,240,2026-03-19 18:30:00,2026-03-19 19:23:00,48.62,"('C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-30-10_frame-85_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-38-10_frame-86_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-45-10_frame-87_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_18-53-10_frame-88_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-00-10_frame-89_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-08-10_frame-90_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-15-10_frame-91_F03.png', 'C:\\Users\\admin\\Desktop\\Strawberry-RUL-prediction\\data\\03_split\\strawberry\\train\\images\\F03\\2026-03-19_19-23-10_frame-92_F03.png')","(22.200000762939453, 23.0, 23.0, 23.100000381469727, 20.799999237060547, 24.700000762939453, 20.799999237060547, 24.600000381469727)","(60.0, 63.0, 67.0, 61.0, 68.0, 63.0, 68.0, 70.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13333334028720856,0.125,30.95
